"StartDate","Count","Class"
"01-01","0","L"
"01-06","2","L"
"01-11","2","L"
"01-16","2","L"
"01-21","2","L"
"01-26","3","L"
"01-31","3","L"
"02-05","3","L"
"02-10","4","M"
"02-15","3","L"
"02-20","4","M"
"02-25","4","M"
"03-02","1","L"
"03-07","2","L"
"03-12","5","M"
"03-17","6","M"
"03-22","6","M"
"03-27","5","M"
"04-01","6","M"
"04-06","7","H"
"04-11","9","H"
"04-16","8","H"
"04-21","7","H"
"04-26","4","M"
"05-01","5","M"
"05-06","5","M"
"05-11","7","H"
"05-16","7","H"
"05-21","4","M"
"05-26","1","L"
"05-31","3","L"
"06-05","4","M"
"06-10","3","L"
"06-15","2","L"
"06-20","2","L"
"06-25","4","M"
"06-30","0","L"
"07-05","4","M"
"07-10","4","M"
"07-15","2","L"
"07-20","2","L"
"07-25","2","L"
"07-30","2","L"
"08-04","4","M"
"08-09","4","M"
"08-14","4","M"
"08-19","4","M"
"08-24","2","L"
"08-29","1","L"
"09-03","5","M"
"09-08","6","M"
"09-13","5","M"
"09-18","5","M"
"09-23","7","H"
"09-28","6","M"
"10-03","5","M"
"10-08","3","L"
"10-13","2","L"
"10-18","2","L"
"10-23","2","L"
"10-28","0","L"
"11-02","2","L"
"11-07","1","L"
"11-12","2","L"
"11-17","1","L"
"11-22","0","L"
"11-27","0","L"
"12-02","0","L"
