"StartDate","Count","Class"
"01-01","3","L"
"01-06","2","L"
"01-11","2","L"
"01-16","3","L"
"01-21","3","L"
"01-26","4","M"
"01-31","3","L"
"02-05","1","L"
"02-10","3","L"
"02-15","1","L"
"02-20","6","M"
"02-25","5","M"
"03-02","4","M"
"03-07","2","L"
"03-12","2","L"
"03-17","4","M"
"03-22","4","M"
"03-27","0","L"
"04-01","2","L"
"04-06","4","M"
"04-11","3","L"
"04-16","2","L"
"04-21","4","M"
"04-26","2","L"
"05-01","5","M"
"05-06","5","M"
"05-11","5","M"
"05-16","2","L"
"05-21","4","M"
"05-26","5","M"
"05-31","2","L"
"06-05","2","L"
"06-10","4","M"
"06-15","5","M"
"06-20","2","L"
"06-25","3","L"
"06-30","0","L"
"07-05","1","L"
"07-10","1","L"
"07-15","2","L"
"07-20","4","M"
"07-25","3","L"
"07-30","2","L"
"08-04","3","L"
"08-09","5","M"
"08-14","3","L"
"08-19","5","M"
"08-24","3","L"
"08-29","6","M"
"09-03","4","M"
"09-08","5","M"
"09-13","3","L"
"09-18","8","H"
"09-23","6","M"
"09-28","5","M"
"10-03","4","M"
"10-08","5","M"
"10-13","5","M"
"10-18","4","M"
"10-23","2","L"
"10-28","3","L"
"11-02","4","M"
"11-07","5","M"
"11-12","4","M"
"11-17","5","M"
"11-22","6","M"
"11-27","3","L"
"12-02","2","L"
