"StartDate","Count","Class"
"01-01","6","M"
"01-06","4","M"
"01-11","4","M"
"01-16","5","M"
"01-21","6","M"
"01-26","7","H"
"01-31","5","M"
"02-05","5","M"
"02-10","5","M"
"02-15","7","H"
"02-20","6","M"
"02-25","6","M"
"03-02","7","H"
"03-07","5","M"
"03-12","3","L"
"03-17","4","M"
"03-22","6","M"
"03-27","5","M"
"04-01","5","M"
"04-06","4","M"
"04-11","4","M"
"04-16","2","L"
"04-21","0","L"
"04-26","1","L"
"05-01","0","L"
"05-06","0","L"
"05-11","2","L"
"05-16","3","L"
"05-21","1","L"
"05-26","2","L"
"05-31","3","L"
"06-05","0","L"
"06-10","1","L"
"06-15","1","L"
"06-20","2","L"
"06-25","1","L"
"06-30","1","L"
"07-05","0","L"
"07-10","0","L"
"07-15","2","L"
"07-20","0","L"
"07-25","1","L"
"07-30","0","L"
"08-04","0","L"
"08-09","1","L"
"08-14","0","L"
"08-19","0","L"
"08-24","0","L"
"08-29","2","L"
"09-03","3","L"
"09-08","3","L"
"09-13","5","M"
"09-18","2","L"
"09-23","2","L"
"09-28","3","L"
"10-03","3","L"
"10-08","3","L"
"10-13","7","H"
"10-18","7","H"
"10-23","7","H"
"10-28","8","H"
"11-02","5","M"
"11-07","5","M"
"11-12","5","M"
"11-17","6","M"
"11-22","6","M"
"11-27","8","H"
"12-02","8","H"
