"StartDate","Count","Class"
"01-01","5","M"
"01-06","5","M"
"01-11","6","M"
"01-16","3","L"
"01-21","4","M"
"01-26","2","L"
"01-31","2","L"
"02-05","3","L"
"02-10","4","M"
"02-15","5","M"
"02-20","4","M"
"02-25","7","H"
"03-02","6","M"
"03-07","5","M"
"03-12","4","M"
"03-17","5","M"
"03-22","6","M"
"03-27","7","H"
"04-01","6","M"
"04-06","7","H"
"04-11","7","H"
"04-16","7","H"
"04-21","4","M"
"04-26","5","M"
"05-01","4","M"
"05-06","4","M"
"05-11","3","L"
"05-16","2","L"
"05-21","2","L"
"05-26","2","L"
"05-31","2","L"
"06-05","3","L"
"06-10","4","M"
"06-15","3","L"
"06-20","5","M"
"06-25","4","M"
"06-30","4","M"
"07-05","3","L"
"07-10","3","L"
"07-15","3","L"
"07-20","5","M"
"07-25","2","L"
"07-30","2","L"
"08-04","4","M"
"08-09","5","M"
"08-14","5","M"
"08-19","6","M"
"08-24","6","M"
"08-29","6","M"
"09-03","5","M"
"09-08","5","M"
"09-13","5","M"
"09-18","6","M"
"09-23","6","M"
"09-28","5","M"
"10-03","5","M"
"10-08","5","M"
"10-13","5","M"
"10-18","3","L"
"10-23","2","L"
"10-28","4","M"
"11-02","5","M"
"11-07","3","L"
"11-12","4","M"
"11-17","5","M"
"11-22","4","M"
"11-27","2","L"
"12-02","5","M"
