"StartDate","Count","Class"
"01-01","5","M"
"01-06","3","L"
"01-11","6","M"
"01-16","6","M"
"01-21","7","H"
"01-26","6","M"
"01-31","8","H"
"02-05","5","M"
"02-10","5","M"
"02-15","6","M"
"02-20","5","M"
"02-25","2","L"
"03-02","2","L"
"03-07","3","L"
"03-12","0","L"
"03-17","2","L"
"03-22","2","L"
"03-27","1","L"
"04-01","0","L"
"04-06","0","L"
"04-11","0","L"
"04-16","0","L"
"04-21","1","L"
"04-26","1","L"
"05-01","0","L"
"05-06","0","L"
"05-11","2","L"
"05-16","1","L"
"05-21","3","L"
"05-26","0","L"
"05-31","0","L"
"06-05","1","L"
"06-10","1","L"
"06-15","2","L"
"06-20","3","L"
"06-25","3","L"
"06-30","3","L"
"07-05","3","L"
"07-10","0","L"
"07-15","1","L"
"07-20","0","L"
"07-25","1","L"
"07-30","1","L"
"08-04","2","L"
"08-09","2","L"
"08-14","1","L"
"08-19","1","L"
"08-24","2","L"
"08-29","4","M"
"09-03","2","L"
"09-08","4","M"
"09-13","4","M"
"09-18","5","M"
"09-23","3","L"
"09-28","3","L"
"10-03","4","M"
"10-08","7","H"
"10-13","8","H"
"10-18","7","H"
"10-23","6","M"
"10-28","7","H"
"11-02","5","M"
"11-07","6","M"
"11-12","6","M"
"11-17","7","H"
"11-22","7","H"
"11-27","7","H"
"12-02","6","M"
