"StartDate","Count","Class"
"01-01","8","H"
"01-06","4","M"
"01-11","4","M"
"01-16","3","L"
"01-21","0","L"
"01-26","2","L"
"01-31","3","L"
"02-05","4","M"
"02-10","5","M"
"02-15","5","M"
"02-20","7","H"
"02-25","8","H"
"03-02","8","H"
"03-07","5","M"
"03-12","4","M"
"03-17","3","L"
"03-22","7","H"
"03-27","6","M"
"04-01","5","M"
"04-06","5","M"
"04-11","4","M"
"04-16","4","M"
"04-21","2","L"
"04-26","3","L"
"05-01","3","L"
"05-06","1","L"
"05-11","1","L"
"05-16","0","L"
"05-21","3","L"
"05-26","2","L"
"05-31","2","L"
"06-05","0","L"
"06-10","1","L"
"06-15","1","L"
"06-20","2","L"
"06-25","1","L"
"06-30","2","L"
"07-05","1","L"
"07-10","1","L"
"07-15","0","L"
"07-20","1","L"
"07-25","2","L"
"07-30","2","L"
"08-04","3","L"
"08-09","2","L"
"08-14","3","L"
"08-19","1","L"
"08-24","1","L"
"08-29","1","L"
"09-03","1","L"
"09-08","2","L"
"09-13","6","M"
"09-18","3","L"
"09-23","1","L"
"09-28","5","M"
"10-03","2","L"
"10-08","2","L"
"10-13","3","L"
"10-18","2","L"
"10-23","4","M"
"10-28","4","M"
"11-02","5","M"
"11-07","5","M"
"11-12","3","L"
"11-17","3","L"
"11-22","2","L"
"11-27","2","L"
"12-02","4","M"
