"StartDate","Count","Class"
"01-01","6","M"
"01-06","4","M"
"01-11","5","M"
"01-16","5","M"
"01-21","6","M"
"01-26","5","M"
"01-31","5","M"
"02-05","5","M"
"02-10","6","M"
"02-15","5","M"
"02-20","6","M"
"02-25","6","M"
"03-02","6","M"
"03-07","5","M"
"03-12","4","M"
"03-17","4","M"
"03-22","6","M"
"03-27","3","L"
"04-01","4","M"
"04-06","3","L"
"04-11","3","L"
"04-16","2","L"
"04-21","2","L"
"04-26","0","L"
"05-01","0","L"
"05-06","1","L"
"05-11","1","L"
"05-16","1","L"
"05-21","3","L"
"05-26","2","L"
"05-31","1","L"
"06-05","1","L"
"06-10","0","L"
"06-15","1","L"
"06-20","2","L"
"06-25","2","L"
"06-30","0","L"
"07-05","0","L"
"07-10","0","L"
"07-15","1","L"
"07-20","2","L"
"07-25","1","L"
"07-30","1","L"
"08-04","1","L"
"08-09","1","L"
"08-14","3","L"
"08-19","1","L"
"08-24","2","L"
"08-29","2","L"
"09-03","1","L"
"09-08","2","L"
"09-13","3","L"
"09-18","4","M"
"09-23","2","L"
"09-28","4","M"
"10-03","4","M"
"10-08","3","L"
"10-13","4","M"
"10-18","4","M"
"10-23","3","L"
"10-28","2","L"
"11-02","3","L"
"11-07","3","L"
"11-12","3","L"
"11-17","5","M"
"11-22","4","M"
"11-27","6","M"
"12-02","5","M"
