"StartDate","Count","Class"
"01-01","9","H"
"01-06","9","H"
"01-11","7","H"
"01-16","8","H"
"01-21","6","M"
"01-26","6","M"
"01-31","6","M"
"02-05","7","H"
"02-10","7","H"
"02-15","10","H"
"02-20","10","H"
"02-25","10","H"
"03-02","10","H"
"03-07","10","H"
"03-12","9","H"
"03-17","8","H"
"03-22","9","H"
"03-27","9","H"
"04-01","9","H"
"04-06","8","H"
"04-11","6","M"
"04-16","8","H"
"04-21","9","H"
"04-26","7","H"
"05-01","4","M"
"05-06","2","L"
"05-11","5","M"
"05-16","5","M"
"05-21","3","L"
"05-26","4","M"
"05-31","3","L"
"06-05","2","L"
"06-10","1","L"
"06-15","2","L"
"06-20","1","L"
"06-25","0","L"
"06-30","0","L"
"07-05","0","L"
"07-10","1","L"
"07-15","0","L"
"07-20","1","L"
"07-25","3","L"
"07-30","2","L"
"08-04","3","L"
"08-09","3","L"
"08-14","1","L"
"08-19","3","L"
"08-24","2","L"
"08-29","3","L"
"09-03","3","L"
"09-08","5","M"
"09-13","4","M"
"09-18","7","H"
"09-23","6","M"
"09-28","7","H"
"10-03","8","H"
"10-08","9","H"
"10-13","9","H"
"10-18","10","H"
"10-23","10","H"
"10-28","8","H"
"11-02","8","H"
"11-07","7","H"
"11-12","7","H"
"11-17","8","H"
"11-22","7","H"
"11-27","9","H"
"12-02","8","H"
