"StartDate","Count","Class"
"01-01","2","L"
"01-06","3","L"
"01-11","4","M"
"01-16","5","M"
"01-21","5","M"
"01-26","5","M"
"01-31","4","M"
"02-05","4","M"
"02-10","3","L"
"02-15","4","M"
"02-20","2","L"
"02-25","1","L"
"03-02","3","L"
"03-07","2","L"
"03-12","0","L"
"03-17","1","L"
"03-22","2","L"
"03-27","1","L"
"04-01","1","L"
"04-06","3","L"
"04-11","2","L"
"04-16","2","L"
"04-21","4","M"
"04-26","3","L"
"05-01","2","L"
"05-06","1","L"
"05-11","1","L"
"05-16","1","L"
"05-21","2","L"
"05-26","2","L"
"05-31","3","L"
"06-05","3","L"
"06-10","3","L"
"06-15","1","L"
"06-20","2","L"
"06-25","0","L"
"06-30","1","L"
"07-05","1","L"
"07-10","1","L"
"07-15","2","L"
"07-20","1","L"
"07-25","1","L"
"07-30","2","L"
"08-04","2","L"
"08-09","2","L"
"08-14","1","L"
"08-19","1","L"
"08-24","1","L"
"08-29","1","L"
"09-03","1","L"
"09-08","1","L"
"09-13","4","M"
"09-18","5","M"
"09-23","6","M"
"09-28","6","M"
"10-03","6","M"
"10-08","7","H"
"10-13","8","H"
"10-18","4","M"
"10-23","4","M"
"10-28","4","M"
"11-02","3","L"
"11-07","5","M"
"11-12","7","H"
"11-17","7","H"
"11-22","4","M"
"11-27","6","M"
"12-02","6","M"
