"StartDate","Count","Class"
"01-01","3","L"
"01-06","3","L"
"01-11","4","M"
"01-16","3","L"
"01-21","2","L"
"01-26","4","M"
"01-31","5","M"
"02-05","4","M"
"02-10","5","M"
"02-15","7","H"
"02-20","7","H"
"02-25","6","M"
"03-02","8","H"
"03-07","8","H"
"03-12","7","H"
"03-17","7","H"
"03-22","6","M"
"03-27","6","M"
"04-01","7","H"
"04-06","7","H"
"04-11","7","H"
"04-16","8","H"
"04-21","6","M"
"04-26","6","M"
"05-01","3","L"
"05-06","3","L"
"05-11","2","L"
"05-16","2","L"
"05-21","1","L"
"05-26","2","L"
"05-31","3","L"
"06-05","1","L"
"06-10","0","L"
"06-15","0","L"
"06-20","0","L"
"06-25","0","L"
"06-30","0","L"
"07-05","0","L"
"07-10","1","L"
"07-15","2","L"
"07-20","2","L"
"07-25","3","L"
"07-30","3","L"
"08-04","1","L"
"08-09","2","L"
"08-14","1","L"
"08-19","2","L"
"08-24","3","L"
"08-29","2","L"
"09-03","2","L"
"09-08","2","L"
"09-13","1","L"
"09-18","2","L"
"09-23","2","L"
"09-28","6","M"
"10-03","6","M"
"10-08","3","L"
"10-13","5","M"
"10-18","3","L"
"10-23","5","M"
"10-28","6","M"
"11-02","4","M"
"11-07","6","M"
"11-12","4","M"
"11-17","6","M"
"11-22","5","M"
"11-27","4","M"
"12-02","5","M"
