"StartDate","Count","Class"
"01-01","2","L"
"01-06","3","L"
"01-11","2","L"
"01-16","2","L"
"01-21","1","L"
"01-26","3","L"
"01-31","3","L"
"02-05","6","M"
"02-10","6","M"
"02-15","6","M"
"02-20","6","M"
"02-25","6","M"
"03-02","6","M"
"03-07","6","M"
"03-12","3","L"
"03-17","4","M"
"03-22","4","M"
"03-27","4","M"
"04-01","5","M"
"04-06","2","L"
"04-11","3","L"
"04-16","4","M"
"04-21","3","L"
"04-26","2","L"
"05-01","3","L"
"05-06","3","L"
"05-11","1","L"
"05-16","3","L"
"05-21","2","L"
"05-26","1","L"
"05-31","2","L"
"06-05","1","L"
"06-10","5","M"
"06-15","3","L"
"06-20","1","L"
"06-25","2","L"
"06-30","2","L"
"07-05","2","L"
"07-10","4","M"
"07-15","4","M"
"07-20","3","L"
"07-25","4","M"
"07-30","4","M"
"08-04","4","M"
"08-09","4","M"
"08-14","2","L"
"08-19","3","L"
"08-24","4","M"
"08-29","4","M"
"09-03","5","M"
"09-08","7","H"
"09-13","6","M"
"09-18","9","H"
"09-23","5","M"
"09-28","5","M"
"10-03","4","M"
"10-08","4","M"
"10-13","4","M"
"10-18","1","L"
"10-23","2","L"
"10-28","0","L"
"11-02","3","L"
"11-07","6","M"
"11-12","5","M"
"11-17","5","M"
"11-22","4","M"
"11-27","3","L"
"12-02","2","L"
