"StartDate","Count","Class"
"01-01","2","L"
"01-06","5","M"
"01-11","3","L"
"01-16","4","M"
"01-21","3","L"
"01-26","3","L"
"01-31","3","L"
"02-05","4","M"
"02-10","5","M"
"02-15","3","L"
"02-20","5","M"
"02-25","5","M"
"03-02","5","M"
"03-07","4","M"
"03-12","5","M"
"03-17","4","M"
"03-22","6","M"
"03-27","5","M"
"04-01","5","M"
"04-06","3","L"
"04-11","3","L"
"04-16","0","L"
"04-21","4","M"
"04-26","3","L"
"05-01","4","M"
"05-06","4","M"
"05-11","5","M"
"05-16","4","M"
"05-21","4","M"
"05-26","3","L"
"05-31","3","L"
"06-05","2","L"
"06-10","0","L"
"06-15","1","L"
"06-20","1","L"
"06-25","1","L"
"06-30","3","L"
"07-05","5","M"
"07-10","5","M"
"07-15","3","L"
"07-20","2","L"
"07-25","3","L"
"07-30","2","L"
"08-04","4","M"
"08-09","5","M"
"08-14","5","M"
"08-19","4","M"
"08-24","3","L"
"08-29","2","L"
"09-03","5","M"
"09-08","2","L"
"09-13","3","L"
"09-18","1","L"
"09-23","2","L"
"09-28","3","L"
"10-03","4","M"
"10-08","2","L"
"10-13","4","M"
"10-18","4","M"
"10-23","4","M"
"10-28","2","L"
"11-02","2","L"
"11-07","3","L"
"11-12","2","L"
"11-17","3","L"
"11-22","4","M"
"11-27","5","M"
"12-02","3","L"
