"StartDate","Count","Class"
"01-01","8","H"
"01-06","8","H"
"01-11","9","H"
"01-16","8","H"
"01-21","8","H"
"01-26","9","H"
"01-31","9","H"
"02-05","8","H"
"02-10","10","H"
"02-15","9","H"
"02-20","7","H"
"02-25","7","H"
"03-02","8","H"
"03-07","7","H"
"03-12","6","M"
"03-17","6","M"
"03-22","7","H"
"03-27","7","H"
"04-01","7","H"
"04-06","6","M"
"04-11","6","M"
"04-16","5","M"
"04-21","4","M"
"04-26","5","M"
"05-01","4","M"
"05-06","5","M"
"05-11","3","L"
"05-16","4","M"
"05-21","3","L"
"05-26","2","L"
"05-31","2","L"
"06-05","2","L"
"06-10","3","L"
"06-15","3","L"
"06-20","2","L"
"06-25","0","L"
"06-30","1","L"
"07-05","0","L"
"07-10","2","L"
"07-15","3","L"
"07-20","5","M"
"07-25","3","L"
"07-30","3","L"
"08-04","3","L"
"08-09","2","L"
"08-14","4","M"
"08-19","4","M"
"08-24","5","M"
"08-29","5","M"
"09-03","4","M"
"09-08","4","M"
"09-13","5","M"
"09-18","7","H"
"09-23","9","H"
"09-28","10","H"
"10-03","9","H"
"10-08","9","H"
"10-13","9","H"
"10-18","8","H"
"10-23","8","H"
"10-28","8","H"
"11-02","7","H"
"11-07","6","M"
"11-12","6","M"
"11-17","6","M"
"11-22","7","H"
"11-27","8","H"
"12-02","8","H"
