"StartDate","Count","Class"
"01-01","4","M"
"01-06","2","L"
"01-11","3","L"
"01-16","3","L"
"01-21","1","L"
"01-26","2","L"
"01-31","3","L"
"02-05","4","M"
"02-10","6","M"
"02-15","6","M"
"02-20","4","M"
"02-25","7","H"
"03-02","9","H"
"03-07","8","H"
"03-12","5","M"
"03-17","6","M"
"03-22","7","H"
"03-27","7","H"
"04-01","8","H"
"04-06","6","M"
"04-11","7","H"
"04-16","4","M"
"04-21","4","M"
"04-26","5","M"
"05-01","5","M"
"05-06","2","L"
"05-11","0","L"
"05-16","1","L"
"05-21","2","L"
"05-26","0","L"
"05-31","0","L"
"06-05","1","L"
"06-10","1","L"
"06-15","1","L"
"06-20","1","L"
"06-25","0","L"
"06-30","0","L"
"07-05","2","L"
"07-10","2","L"
"07-15","1","L"
"07-20","1","L"
"07-25","0","L"
"07-30","1","L"
"08-04","2","L"
"08-09","2","L"
"08-14","2","L"
"08-19","3","L"
"08-24","4","M"
"08-29","3","L"
"09-03","0","L"
"09-08","2","L"
"09-13","5","M"
"09-18","3","L"
"09-23","2","L"
"09-28","5","M"
"10-03","3","L"
"10-08","3","L"
"10-13","3","L"
"10-18","2","L"
"10-23","1","L"
"10-28","0","L"
"11-02","0","L"
"11-07","1","L"
"11-12","2","L"
"11-17","1","L"
"11-22","1","L"
"11-27","1","L"
"12-02","2","L"
