"StartDate","Count","Class"
"01-01","6","M"
"01-06","4","M"
"01-11","3","L"
"01-16","5","M"
"01-21","4","M"
"01-26","4","M"
"01-31","6","M"
"02-05","7","H"
"02-10","8","H"
"02-15","8","H"
"02-20","8","H"
"02-25","5","M"
"03-02","4","M"
"03-07","7","H"
"03-12","6","M"
"03-17","4","M"
"03-22","4","M"
"03-27","4","M"
"04-01","5","M"
"04-06","2","L"
"04-11","2","L"
"04-16","2","L"
"04-21","2","L"
"04-26","2","L"
"05-01","1","L"
"05-06","3","L"
"05-11","1","L"
"05-16","2","L"
"05-21","1","L"
"05-26","2","L"
"05-31","1","L"
"06-05","2","L"
"06-10","0","L"
"06-15","1","L"
"06-20","1","L"
"06-25","0","L"
"06-30","0","L"
"07-05","1","L"
"07-10","1","L"
"07-15","2","L"
"07-20","0","L"
"07-25","1","L"
"07-30","0","L"
"08-04","2","L"
"08-09","4","M"
"08-14","4","M"
"08-19","2","L"
"08-24","3","L"
"08-29","3","L"
"09-03","3","L"
"09-08","2","L"
"09-13","2","L"
"09-18","4","M"
"09-23","3","L"
"09-28","2","L"
"10-03","4","M"
"10-08","4","M"
"10-13","6","M"
"10-18","6","M"
"10-23","5","M"
"10-28","5","M"
"11-02","5","M"
"11-07","2","L"
"11-12","2","L"
"11-17","2","L"
"11-22","3","L"
"11-27","2","L"
"12-02","2","L"
