"StartDate","Count","Class"
"01-01","5","M"
"01-06","6","M"
"01-11","8","H"
"01-16","7","H"
"01-21","9","H"
"01-26","9","H"
"01-31","8","H"
"02-05","9","H"
"02-10","9","H"
"02-15","8","H"
"02-20","9","H"
"02-25","9","H"
"03-02","7","H"
"03-07","8","H"
"03-12","6","M"
"03-17","7","H"
"03-22","5","M"
"03-27","5","M"
"04-01","5","M"
"04-06","4","M"
"04-11","7","H"
"04-16","8","H"
"04-21","6","M"
"04-26","2","L"
"05-01","3","L"
"05-06","3","L"
"05-11","3","L"
"05-16","2","L"
"05-21","1","L"
"05-26","2","L"
"05-31","1","L"
"06-05","0","L"
"06-10","0","L"
"06-15","1","L"
"06-20","0","L"
"06-25","1","L"
"06-30","0","L"
"07-05","0","L"
"07-10","0","L"
"07-15","1","L"
"07-20","0","L"
"07-25","0","L"
"07-30","1","L"
"08-04","0","L"
"08-09","0","L"
"08-14","0","L"
"08-19","1","L"
"08-24","1","L"
"08-29","1","L"
"09-03","0","L"
"09-08","1","L"
"09-13","4","M"
"09-18","5","M"
"09-23","6","M"
"09-28","5","M"
"10-03","7","H"
"10-08","6","M"
"10-13","8","H"
"10-18","8","H"
"10-23","7","H"
"10-28","9","H"
"11-02","9","H"
"11-07","6","M"
"11-12","7","H"
"11-17","7","H"
"11-22","6","M"
"11-27","8","H"
"12-02","8","H"
